Role,Role Type,Menu,Menu Type,Menu Item Name,Menu Item Route,Menu Item Product,Menu Item Page URL
Virtuoso,Global,glmanagernet,Global,Copy Fee Pool,managementfee/copyfeepool,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Create Adhoc Journal Batch,icbilling/createadhocbatch,glmanagernet,/glmanagernet/content2/icbilling/createadhocbatch
Virtuoso,Global,glmanagernet,Global,Create Charge Batch,charge/batchcharge/0,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Create IAT Journal,iatjournals/list,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Create Journal Batch,journalcomponent/jebatch/0,glmanagernet,/glmanagernet/journalcomponent/jebatch/0
Virtuoso,Global,glmanagernet,Global,Create Receipt Batch,receipt/batchreceipt?BatchId=0,glmanagernet,/glmanagernet/content2/receipt/batchreceipt?BatchId=0
Virtuoso,Global,glmanagernet,Global,Create Recurring Journal,recurringjournals,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Custom Financial,customfinancial,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Custom Financial - Notes,customfinancialnotes,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Custom Reports,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Distribute JE,distributeje,glmanagernet,
Virtuoso,Global,glmanagernet,Global,EC Purchase Audit Non Recoverable JE,taxrecovery/ecpurauditnonrecoverableje,glmanagernet,/glmanagernet/content2/taxrecovery/ecpurauditnonrecoverableje
Virtuoso,Global,glmanagernet,Global,EC Purchase Non Recoverable JE,taxrecovery/ecpurnonrecoverableje,glmanagernet,/glmanagernet/content2/taxrecovery/ecpurnonrecoverableje
Virtuoso,Global,glmanagernet,Global,End Period,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Fee Pool,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Financial Packets,financialpackets,glmanagernet,/glmanagernet/content2/financialpackets
Virtuoso,Global,glmanagernet,Global,Financial Reports,financialreportsnew,glmanagernet,/glmanagernet/content2/financialreportsnew
Virtuoso,Global,glmanagernet,Global,Financial Reports - Notes,financialreportsnotes,glmanagernet,/glmanagernet/content2/financialreportsnotes
Virtuoso,Global,glmanagernet,Global,Find Charge Batch,charge/findchargebatch,glmanagernet,/glmanagernet/content2/charge/findchargebatch
Virtuoso,Global,glmanagernet,Global,Find Journal Batch,journalcomponent/findjournalbatch,glmanagernet,/glmanagernet/journalcomponent/findjournalbatch
Virtuoso,Global,glmanagernet,Global,Find Receipt Batch,receipt/findbatches,glmanagernet,/glmanagernet/content2/receipt/findbatches
Virtuoso,Global,glmanagernet,Global,General Ledger,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,GL Accounts,glaccounts,glmanagernet,
Virtuoso,Global,glmanagernet,Global,GL Allocation,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,GL Allocation,glallocate,glmanagernet,
Virtuoso,Global,glmanagernet,Global,GPR Configuration,gprconfiguration,glmanagernet,/glmanagernet/content2/gprconfiguration
Virtuoso,Global,glmanagernet,Global,GPR Journal Entry,postgprmarketrent,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Home,dashboard,glmanagernet,
Virtuoso,Global,glmanagernet,Global,IC Billing Template,icbilling/reviewicbilling,glmanagernet,/glmanagernet/content2/icbilling/reviewicbilling
Virtuoso,Global,glmanagernet,Global,Import,import,glmanagernet,/glmanagernet/content2/import
Virtuoso,Global,glmanagernet,Global,Inter-Company Billing,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Journal Display Type,je/reviewdisplaytype,ARManagera13NET,/armanagera13net/content2/JE/reviewdisplaytype
Virtuoso,Global,glmanagernet,Global,Journals,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Late Fees,latefees,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Management Fee,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Management Fee Calculation,managementfee/managementfeecalculation,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Merge Bank Deposits,bankdepositmerge,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Monthly Posting,monthlyposting,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Non-Recoverable JE,taxrecovery/nonrecoverableje,glmanagernet,/glmanagernet/content2/taxrecovery/nonrecoverableje
Virtuoso,Global,glmanagernet,Global,Open / Close Books,closeopenbook,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Owners,owners,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Pay Interest,payinterest,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Payables,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Payments,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Post GL Allocation,glallocatepost,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Post Month,taxreport/rep1pm,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Post Month,taxreport/rep2pm,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Post Month,taxreport/reprpm,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Post Month,taxreportundo/rep2,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Post Month,taxreportupdate/rep1pm,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Post Transfer,posttransfer,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Properties,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Properties,property,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Property Fee Pool,managementfee/feepoolpropertylist,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Property Lists,propertylist,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Purchase Order Accrual,poaccrual,glmanagernet,/glmanagernet/content2/poaccrual
Virtuoso,Global,glmanagernet,Global,Quick Charges,tools/createquickcharge,ARManagera13NET,/armanagera13net/content2/tools/createquickcharge
Virtuoso,Global,glmanagernet,Global,Quick Receipts,tools/quickreceipt,ARManagera13NET,/armanagera13net/content2/tools/quickreceipt
Virtuoso,Global,glmanagernet,Global,Receipts,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Register Reports,reports/transactionregisterreport,ARManagera13NET,/armanagera13net/content2/reports/transactionregisterreport
Virtuoso,Global,glmanagernet,Global,Reports,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Residential AR Analytics,armanager/residentialanalyticsreport,ARManagera13NET,/armanagera13net/content2/armanager/residentialanalyticsreport
Virtuoso,Global,glmanagernet,Global,Residential Write Off,residentialwriteoff,ARManagera13NET,/armanagera13net/content2/residentialwriteoff
Virtuoso,Global,glmanagernet,Global,Residential Write Off Configuration,residentialwriteoff/reswriteoffconfiguration,ARManagera13NET,/armanagera13net/content2/residentialwriteoff/reswriteoffconfiguration
Virtuoso,Global,glmanagernet,Global,Residential Write Off Setup,residentialwriteoff/reswriteoffchargecodesetup,ARManagera13NET,/armanagera13net/content2/residentialwriteoff/reswriteoffchargecodesetup
Virtuoso,Global,glmanagernet,Global,Reverse Journals,reversejournals,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Review Bank Deposit,bankdeposits,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Review Charges,charges,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Review Fee Pool,managementfee/reviewfeepool,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Review Journals,journals,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Review Payable,glap/payable,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Review Payable Batch,glap/payablebatch,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Review Payers,tenant/list,ARManagera13NET,/armanagera13net/content2/tenant/list
Virtuoso,Global,glmanagernet,Global,Review Payments,payments,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Review Receipts,receipts,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Segment Analytics,segmentanalytics,glmanagernet,/glmanagernet/content2/segmentanalytics
Virtuoso,Global,glmanagernet,Global,Segment Setup,segments,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Setup,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,System,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax 2 Report,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax Functions,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax Point,taxreport/rep1tp,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax Point,taxreport/rep2tp,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax Point,taxreport/reprtp,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax Point,taxreportundo/rep1,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax Point,taxreportupdate/rep1tp,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax Recovery,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax Report,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Tax Report (recov),,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Undo Tax Reports,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Unit Types,unittype,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Units,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Units,unit,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Unpost Management Fee Calculation,managementfee/unpostmanagementfee,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Unposted Management Fee Register Report,managementfee/managementfeereport,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Un-Reconcile Bank,bankunreconcile,glmanagernet,
Virtuoso,Global,glmanagernet,Global,VAT Return Field Sets,vatreturnfieldset,glmanagernet,/glmanagernet/content2/vatreturnfieldset
Virtuoso,Global,glmanagernet,Global,VAT Return Mapping,vatreturnmapping,glmanagernet,
Virtuoso,Global,glmanagernet,Global,VAT Return Setup,,glmanagernet,
Virtuoso,Global,glmanagernet,Global,View / Post Recurring Journals,recurringjournals,glmanagernet,
Virtuoso,Global,glmanagernet,Global,Workflow Dashboard,workflow,glmanagernet,/glmanagernet/content2/workflow
Virtuoso,Global,glmanagernet,Global,Write Off,reversewriteoff,glmanagernet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Account Trees,accounttree,glmanagernet,/content2/accounttree
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Accounting,,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Activities,app.activities,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Accounts for Multiple Fee Pool,managementfee/multipleloadaccount,glmanagernet,/content2/managementfee/multipleloadaccount
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Adjustment Batch,armanager/adjustmentbatch,ARManagera13NET,/content2/armanager/adjustmentbatch/0
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Brand,app.newbrand,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Charge Batch,charge/component,ARManagera13NET,/content2/charge/component?opennewchargebatch=true&isjsproduct=true&productname=leasemanagernet
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Contact,app.contact.form,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Customer,app.newcustomer,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Fee Pool,managementfee/feepool,glmanagernet,/content2/managementfee/feepool
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Journal Batch,journalcomponent/jebatch,glmanagernet,/content2/journalcomponent/jebatch/0
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Lease,app.newlease,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Payable Batch,app.glap.payablebatch.new,ProcuretoPayNet,/content/#/app/glap/payablebatch/new
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Quick Charge Batch,tools/createquickcharge,ARManagera13NET,/content2/tools/createquickcharge
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Quick Receipt,tools/quickreceipt,ARManagera13NET,/content2/tools/quickreceipt
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Receipt Batch,receipt/component,ARManagera13NET,/content2/receipt/component?createNewBatch=true&isjsproduct=true&productname=leasemanagernet
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Space,app.newspace,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Add Vendor,app.vendor.add,ProcuretoPayNet,/content/#/app/vendor/add
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Alter Worksheet Month,app.alterworksheet,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Anchor Group Details,app.reports.anchorgroupdetails,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Annual Sales Analysis,app.reports.annualsalesanalysis,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,AP Analytics,apanalytics,glmanagernet,/content2/apanalytics
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Apply Credits,armanager/applycredits,ARManagera13NET,/content2/armanager/applycredits
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Apply Prepayments,applyprepay,ARManagera13NET,/content2/applyprepay
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,AR Analytics,app.aranalytics,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,AR Calendar,reports/calendar,ARManagera13NET,/content2/reports/calendar
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,AR Payment Analytics,app.arpaymentanalytics,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Attachment Review,analytics/attachreview,VoyagerSetupNet,/content2/analytics/attachreview
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Auto Bank Rec Report,bankreconciliation/bankmanagerreport,glmanagernet,/content2/bankreconciliation/bankmanagerreport
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Auto Bank Rec Upload,bankreconciliation/bankmanager,glmanagernet,/content2/bankreconciliation/bankmanager
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Available Units,app.reports.availableunits,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bad Debt,app.baddebtprocess,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bank Accounts,bankaccount,glmanagernet,/content2/bankaccount
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bank Analytics,bankreports,glmanagernet,/content2/bankreports
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bank Analytics,bankreportsnew,glmanagernet,/content2/bankreportsnew
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bank Reconciliation,,glmanagernet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bank Reconciliation,bankreconciliation/reconciliation,glmanagernet,/content2/bankreconciliation/reconciliation
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bankruptcies,app.bankruptcies,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Billing,,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Brands,,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Brands,app.brands,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bulk Charge Schedule Insert/Update,app.utilities.bulkchargeupdate,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bulk Lease Expiry,app.reports.bulkleaseexpiry,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Bulk Sales Entry,app.bulksalesdata,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Calculate Billings,icbilling/calculatebillings,glmanagernet,/content2/icbilling/calculatebillings
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Calculate Overage,app.overagecalculation,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Calculation,app.straightline.calculation,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Calculation,managementfee/managementfeecalculation,glmanagernet,/content2/managementfee/managementfeecalculation
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Change Asset Status,changeassetstatus,FixedAssetManagerNet,/content2/changeassetstatus
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Charge Codes,chargecode,glmanagernet,/content2/chargecode
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Charge Workflow,workflow/dashboard,VoyagerSetupNet,/content2/workflow/dashboard
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Charges,,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Check Book Maintenance,checkbookmaintenance,glmanagernet,/content2/checkbookmaintenance
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Clauses,app.clauseReportRoute,LeaseManagerNet,
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Close / Open Books,closeopenbook,glmanagernet,/content2/closeopenbook
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Close / Open Month,closeperiod,glmanagernet,/content2/closeperiod
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Close Property,closeproperty,glmanagernet,/content2/closeproperty
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Close Year,closeyear,glmanagernet,/content2/closeyear
Voyager 8 Commercial,Global,Voyager 8 Commercial,Global,Collections,,LeaseManagerNet,
